repository,pr_number,reviewed_sha,first_finding_at,last_finding_at,root_findings,signal,example_url
llxprt-code,2188,3abc2c22d49bcc64a437e6a5fd792943f915a270,2026-06-26T03:09:18Z,2026-06-26T03:09:18Z,4,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2188#discussion_r3478908744
llxprt-code,2188,0dcd647995e5222c2d1e56c456352ceb4a08a304,2026-06-26T08:00:27Z,2026-06-26T08:00:27Z,2,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2188#discussion_r3479980159
llxprt-code,2190,,2026-06-26T08:02:59Z,2026-06-26T08:02:59Z,0,explicit_review_finished,https://github.com/vybestack/llxprt-code/pull/2190#issuecomment-4807524287
llxprt-code,2180,6f62b61c3c9cde4a75bdd57dbbf915896dbec1f1,2026-06-26T08:04:52Z,2026-06-26T08:04:52Z,1,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2180#discussion_r3480003290
llxprt-code,2192,63453ac0c02f00b214163d1b3160407e80f80665,2026-06-26T09:18:40Z,2026-06-26T09:18:40Z,5,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2192#discussion_r3480387349
llxprt-code,2192,b251a032d3542c6bb069e2a5cb3287e904b77382,2026-06-26T10:34:44Z,2026-06-26T10:34:44Z,5,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2192#discussion_r3480783203
llxprt-code,2192,f93ac9d11e3d85491bcbae638276a97683170de5,2026-06-26T12:00:23Z,2026-06-26T12:00:23Z,1,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2192#discussion_r3481229725
llxprt-code,2192,ccf95187c49847611d3cd8cdc9513b820487c830,2026-06-26T15:46:50Z,2026-06-26T15:46:50Z,1,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2192#discussion_r3482532903
llxprt-code,2188,937c045f18884cf63c3d20986178ac9586b5181c,2026-06-26T15:47:00Z,2026-06-26T15:47:00Z,1,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2188#discussion_r3482533890
llxprt-code,2205,,2026-06-26T16:54:44Z,2026-06-26T16:54:44Z,0,explicit_review_finished,https://github.com/vybestack/llxprt-code/pull/2205#issuecomment-4811622247
llxprt-luther,71,b1f7d451d9bbd37b4ef7a01d8226a9f00ac35f29,2026-06-26T19:10:22Z,2026-06-26T19:10:22Z,2,root_inline_group,https://github.com/vybestack/llxprt-luther/pull/71#discussion_r3483572209
llxprt-code,2213,95b247e03631ed8e6748445d0f41d1fddb3d0b48,2026-06-26T19:57:27Z,2026-06-26T19:57:27Z,1,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2213#discussion_r3483808057
llxprt-code,2214,2b0303cf73a45578b672935e2fccd89174d52e22,2026-06-26T20:24:34Z,2026-06-26T20:24:34Z,2,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2214#discussion_r3483938607
llxprt-code,2216,ba020758cfc71b0ec0e5d1e71f4bdf05c0b20fe6,2026-06-26T22:31:36Z,2026-06-26T22:31:36Z,1,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2216#discussion_r3484424775
llxprt-code,2217,03c75db70819ee77907955e870da0a2cc07fcf6d,2026-06-27T00:02:34Z,2026-06-27T00:02:34Z,2,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2217#discussion_r3484669649
llxprt-jefe,90,a071c1315718e6bc5dda3debf302931352c2acc1,2026-06-27T01:13:58Z,2026-06-27T01:13:58Z,3,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/90#discussion_r3484840419
llxprt-code,2219,d5a10da5f9ccb425a7b65caab9435972a8fb6b4a,2026-06-27T02:23:05Z,2026-06-27T02:23:06Z,5,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2219#discussion_r3484996425
llxprt-code,2219,97e92d8b7ccd8d28bcabaf5d03be37e231907599,2026-06-27T03:24:25Z,2026-06-27T03:24:25Z,1,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2219#discussion_r3485119523
llxprt-code,2219,731fd56359ce4ce2b84d5c7079fdf0b1709e9297,2026-06-27T04:32:46Z,2026-06-27T04:32:46Z,3,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2219#discussion_r3485234575
llxprt-code,2221,826b31dbc47b17b4d5b2d4bd1041aa59b7c11bcb,2026-06-27T08:17:20Z,2026-06-27T08:17:20Z,2,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2221#discussion_r3485657840
llxprt-code,2223,,2026-06-27T09:12:12Z,2026-06-27T09:12:12Z,0,explicit_review_finished,https://github.com/vybestack/llxprt-code/pull/2223#issuecomment-4816312687
llxprt-code,2222,b5bd307067ae7d145fd101f563b66a96d2f2aaa7,2026-06-27T17:10:00Z,2026-06-27T17:10:00Z,3,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2222#discussion_r3486443640
llxprt-code,2219,ec8c3e9d8a2c58ed74e346762e972b9c14f706af,2026-06-27T19:44:51Z,2026-06-27T19:44:51Z,3,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2219#discussion_r3486663914
llxprt-code,2228,71808e4c0ca2e937bc724646e35ab2d5082ff0f5,2026-06-27T21:04:31Z,2026-06-27T21:04:31Z,6,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2228#discussion_r3486775232
llxprt-luther,76,c15d449e4c2cde0c65a53504a7887b208c937205,2026-06-28T00:26:11Z,2026-06-28T00:26:12Z,9,root_inline_group,https://github.com/vybestack/llxprt-luther/pull/76#discussion_r3487056858
llxprt-luther,76,1d55c2587e985ca5bb9a1948fee9e6cc6befe5f1,2026-06-28T03:21:36Z,2026-06-28T03:21:36Z,3,root_inline_group,https://github.com/vybestack/llxprt-luther/pull/76#discussion_r3487285010
llxprt-luther,76,5323871cb803a5819d1bd11e86bbfa842e891d68,2026-06-28T05:39:12Z,2026-06-28T05:39:12Z,5,root_inline_group,https://github.com/vybestack/llxprt-luther/pull/76#discussion_r3487415435
llxprt-code,2228,a5774eab853ceb6549be71439c15575be7cd9325,2026-06-28T08:08:52Z,2026-06-28T08:08:52Z,2,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2228#discussion_r3487566498
llxprt-code,2230,9d92b7e65b59f5ec744046744e42af24835e4239,2026-06-28T19:22:21Z,2026-06-28T19:22:21Z,4,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2230#discussion_r3488409924
llxprt-code,2230,450d562068054670c7f490a76e47e33d18267a95,2026-06-28T20:34:13Z,2026-06-28T20:34:13Z,1,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2230#discussion_r3488495389
llxprt-code,2228,f016052332918243ab89fe246e87e504a8f79b9d,2026-06-29T05:27:43Z,2026-06-29T05:27:43Z,1,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2228#discussion_r3489483353
llxprt-code,2223,5fcdbb41e94fb25dfb18d3716a4feb6d9e19395b,2026-06-29T14:12:38Z,2026-06-29T14:12:38Z,1,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2223#discussion_r3492331953
llxprt-code,2247,7cc99c52eb33016dd54b525fdf430a1b30d5001c,2026-06-29T16:24:16Z,2026-06-29T16:24:16Z,2,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2247#discussion_r3493198097
llxprt-code,2257,fbdf16b150f3d21871d4e02b5382e3ff6e3f8497,2026-06-29T17:27:47Z,2026-06-29T17:27:47Z,2,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2257#discussion_r3493559398
llxprt-code,2260,0aaa972d18dee721b4d76d2ce7ba108cfe5c4429,2026-06-29T18:37:30Z,2026-06-29T18:37:30Z,3,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2260#discussion_r3493922807
llxprt-code,2262,,2026-06-29T19:36:04Z,2026-06-29T19:36:04Z,0,explicit_review_finished,https://github.com/vybestack/llxprt-code/pull/2262#issuecomment-4836301612
llxprt-code,2265,d6505b934d24a4c1e21e534da0c0fb113810bbf1,2026-06-29T21:00:10Z,2026-06-29T21:00:10Z,2,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2265#discussion_r3494677319
llxprt-code,2262,1bbf90ac585abf984e2f1355f79ee39e97125698,2026-06-29T21:55:54Z,2026-06-29T21:55:54Z,1,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2262#discussion_r3494926011
llxprt-code,2266,,2026-06-29T22:01:35Z,2026-06-29T22:01:35Z,0,explicit_review_finished,https://github.com/vybestack/llxprt-code/pull/2266#issuecomment-4837579363
llxprt-code,2268,49f734767ad85023695175ba08038cc6ea5e9fb1,2026-06-29T22:02:31Z,2026-06-29T22:02:31Z,2,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2268#discussion_r3494956276
llxprt-code,2268,b02eb83bd31118a0685fa5dacfc3d7ac20917e98,2026-06-29T23:09:04Z,2026-06-29T23:09:04Z,1,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2268#discussion_r3495202268
llxprt-code,2269,,2026-06-29T23:47:52Z,2026-06-29T23:47:52Z,0,explicit_review_finished,https://github.com/vybestack/llxprt-code/pull/2269#issuecomment-4838569947
llxprt-jefe,103,8881c42b053bae1c694f90e59a123ca6e8a72e33,2026-06-30T02:32:24Z,2026-06-30T02:32:24Z,6,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/103#discussion_r3495810464
llxprt-code,2260,b0c707fc284939cef8e8fe4ca94b24e044d21e4a,2026-06-30T03:18:41Z,2026-06-30T03:18:41Z,5,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2260#discussion_r3495940926
llxprt-code,2276,4e754ef36826f2e793dfe52e1bf8dbe5375ec3fd,2026-06-30T03:31:14Z,2026-06-30T03:31:14Z,1,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2276#discussion_r3495975574
llxprt-code,2260,2d80c8451a47df504af6b6ec1c6e1c83e39880f3,2026-06-30T04:46:49Z,2026-06-30T04:46:49Z,1,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2260#discussion_r3496224868
llxprt-code,2277,cf877856f055ebec883cebb46651aa00c410e54e,2026-06-30T04:57:19Z,2026-06-30T04:57:19Z,6,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2277#discussion_r3496258438
llxprt-code,2260,766baf4ec2081377a52b0ac98e425961535a0672,2026-06-30T06:04:25Z,2026-06-30T06:04:25Z,1,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2260#discussion_r3496513262
llxprt-code,2281,4bd0513158c76b8d638cef6a68805ee41c26ed29,2026-06-30T06:35:37Z,2026-06-30T06:35:37Z,2,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2281#discussion_r3496643126
llxprt-luther,88,f76a0f68f4cc6a06add7ed1a88e1c3ea3da9f850,2026-06-30T09:01:10Z,2026-06-30T09:01:10Z,2,root_inline_group,https://github.com/vybestack/llxprt-luther/pull/88#discussion_r3497476679
llxprt-code,2284,f7715cade9da03f79cd36b38cd9de3b62da3d514,2026-06-30T10:22:52Z,2026-06-30T10:22:53Z,15,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2284#discussion_r3497982874
llxprt-code,2284,5d37a299b00242e476c5ffcb0ecd69d59f63ff06,2026-06-30T14:39:56Z,2026-06-30T14:39:56Z,2,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2284#discussion_r3499591532
llxprt-luther,90,ec39d66e9429e550c3d4398d04a8676accf7a885,2026-06-30T17:36:46Z,2026-06-30T17:36:47Z,12,root_inline_group,https://github.com/vybestack/llxprt-luther/pull/90#discussion_r3500722332
llxprt-code,2290,bb4360a6ec326174706c06d8731e3b22527fe079,2026-06-30T19:28:06Z,2026-06-30T19:28:07Z,2,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2290#discussion_r3501330167
llxprt-code,2257,2e31bc4fe0c7946e1e55ffe986ada6450e76cf01,2026-06-30T20:18:29Z,2026-06-30T20:18:29Z,1,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2257#discussion_r3501598027
llxprt-code,2284,ad83866e7a3ff24ee21f93e4460248cb108757c0,2026-06-30T21:23:16Z,2026-06-30T21:23:17Z,8,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2284#discussion_r3501914085
llxprt-code,2284,,2026-07-01T00:20:55Z,2026-07-01T00:20:55Z,0,explicit_review_finished,https://github.com/vybestack/llxprt-code/pull/2284#issuecomment-4849066359
llxprt-code,2298,,2026-07-01T00:50:45Z,2026-07-01T00:50:45Z,0,explicit_review_finished,https://github.com/vybestack/llxprt-code/pull/2298#issuecomment-4849226181
llxprt-code,2290,7940dfdb4b41421189e08580e146f88c80301fa3,2026-07-01T02:53:53Z,2026-07-01T02:53:53Z,2,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2290#discussion_r3502976816
llxprt-code,2303,c2ef94e9885252c785b42b29721041a4c5caa8d9,2026-07-01T04:01:29Z,2026-07-01T04:01:29Z,1,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2303#discussion_r3503197913
llxprt-code,2303,c063bab43c677b81b3b2ffa237fb1e734627c75b,2026-07-01T05:26:07Z,2026-07-01T05:26:07Z,6,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2303#discussion_r3503470058
llxprt-code,2305,63c99b31a45c5ed7bdd8b541ab814318e031543e,2026-07-01T06:41:30Z,2026-07-01T06:41:30Z,3,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2305#discussion_r3503782442
llxprt-code,2307,5d723e9e6deb1dcb34fc629f93727594088fbc20,2026-07-01T06:46:05Z,2026-07-01T06:46:06Z,6,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2307#discussion_r3503807721
llxprt-code,2303,04ef96b20b0454da5c5885e2b71a289fad6b6161,2026-07-01T07:40:33Z,2026-07-01T07:40:34Z,3,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2303#discussion_r3504077907
llxprt-luther,92,072df32ff35f59ca0cf5606b5e874ddb51a89abf,2026-07-01T07:55:56Z,2026-07-01T07:55:57Z,11,root_inline_group,https://github.com/vybestack/llxprt-luther/pull/92#discussion_r3504179166
llxprt-code,2310,a1ea083b359a75d7a4155b6b43a8736df16a729c,2026-07-01T08:45:38Z,2026-07-01T08:45:38Z,2,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2310#discussion_r3504472550
llxprt-luther,92,e1bffabeb4af2dc955119bdec71fce8e440a8fa2,2026-07-01T09:19:14Z,2026-07-01T09:19:14Z,1,root_inline_group,https://github.com/vybestack/llxprt-luther/pull/92#discussion_r3504687899
llxprt-luther,92,dc8001a683cbbacc0bdebc424eb68900113cbbd2,2026-07-01T10:07:06Z,2026-07-01T10:07:06Z,2,root_inline_group,https://github.com/vybestack/llxprt-luther/pull/92#discussion_r3504988678
llxprt-code,2305,93d70470d84c09f534d5d6053d938caff4ca9708,2026-07-01T15:52:07Z,2026-07-01T15:52:07Z,1,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2305#discussion_r3507337865
llxprt-code,2311,4e875a1814f7ea3b0c8afca8a96ed4e0cb6fa5df,2026-07-01T16:48:53Z,2026-07-01T16:48:53Z,2,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2311#discussion_r3507695443
llxprt-code,2313,0f152925f57c69c4c5cd3aa0d3b4c865ec54cfa7,2026-07-01T17:04:47Z,2026-07-01T17:04:47Z,5,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2313#discussion_r3507779392
llxprt-luther,92,,2026-07-01T17:48:21Z,2026-07-01T17:48:21Z,0,explicit_review_finished,https://github.com/vybestack/llxprt-luther/pull/92#issuecomment-4858617193
llxprt-code,2315,16c4ed0983d599554fa923bc61dbc1b9621477b0,2026-07-01T17:50:08Z,2026-07-01T17:50:08Z,1,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2315#discussion_r3508030579
llxprt-code,2317,03037cd6f22bb44dac058293cbf667544d852c71,2026-07-01T20:32:57Z,2026-07-01T20:32:58Z,3,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2317#discussion_r3508877619
llxprt-luther,93,fb422b0a043804282153dd91546922bb7cf3cc63,2026-07-01T21:24:27Z,2026-07-01T21:24:27Z,6,root_inline_group,https://github.com/vybestack/llxprt-luther/pull/93#discussion_r3509119038
llxprt-luther,93,aac14a945f01abc478d448cfaec441e6645360ef,2026-07-01T21:28:30Z,2026-07-01T21:28:30Z,1,root_inline_group,https://github.com/vybestack/llxprt-luther/pull/93#discussion_r3509135952
llxprt-code,2318,abf36d29ffab2c30a5cc56b78fe1c15bb4a61dd8,2026-07-01T23:25:48Z,2026-07-01T23:25:48Z,2,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2318#discussion_r3509580230
llxprt-jefe,115,,2026-07-02T00:23:04Z,2026-07-02T00:23:04Z,0,explicit_review_finished,https://github.com/vybestack/llxprt-jefe/pull/115#issuecomment-4861108288
llxprt-code,2315,152572879e8ae395b1b79121e074d0f3ae9fa9ea,2026-07-02T00:53:16Z,2026-07-02T00:53:16Z,3,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2315#discussion_r3509825051
llxprt-luther,95,,2026-07-02T01:30:29Z,2026-07-02T01:30:29Z,0,explicit_review_finished,https://github.com/vybestack/llxprt-luther/pull/95#issuecomment-4861398960
llxprt-luther,95,87531b89f2c385f4bc366bc5f4d9f9d77ad678cf,2026-07-02T02:25:17Z,2026-07-02T02:25:17Z,1,root_inline_group,https://github.com/vybestack/llxprt-luther/pull/95#discussion_r3510066087
llxprt-luther,96,ab25da487f098f5e9387874345e40cf8c13618ae,2026-07-02T05:12:14Z,2026-07-02T05:12:15Z,7,root_inline_group,https://github.com/vybestack/llxprt-luther/pull/96#discussion_r3510618534
llxprt-luther,96,1c1fb1a977c54a298694672ea875c3c987f07211,2026-07-02T06:16:28Z,2026-07-02T06:16:28Z,2,root_inline_group,https://github.com/vybestack/llxprt-luther/pull/96#discussion_r3510870456
llxprt-code,2330,,2026-07-02T07:20:08Z,2026-07-02T07:20:08Z,0,explicit_review_finished,https://github.com/vybestack/llxprt-code/pull/2330#issuecomment-4863201081
llxprt-luther,97,98785fde1989b2ed7dc27e48a1f4f584bea97c23,2026-07-02T10:15:27Z,2026-07-02T10:15:28Z,8,root_inline_group,https://github.com/vybestack/llxprt-luther/pull/97#discussion_r3512241023
llxprt-code,2332,1d72d08a044561558bbe797ef7ffff8499309ac4,2026-07-02T13:03:07Z,2026-07-02T13:03:07Z,5,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2332#discussion_r3513207444
llxprt-code,2305,e084bbbcdc683e67a22f5805e08ad4e2d9dbf0c8,2026-07-02T17:12:33Z,2026-07-02T17:12:34Z,6,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2305#discussion_r3514898192
llxprt-code,2332,122b2219e9121d036c06c392f6fec92f3e2017bc,2026-07-02T19:40:59Z,2026-07-02T19:40:59Z,1,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2332#discussion_r3515685898
llxprt-jefe,122,c1f4bdbbd5e084c4b0520e4b0b12a7a914c1c3be,2026-07-02T22:57:29Z,2026-07-02T22:57:29Z,2,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/122#discussion_r3516516752
llxprt-code,2334,b9da3256913d38bec7a3f271fdd5d0ba01541495,2026-07-02T23:01:43Z,2026-07-02T23:01:43Z,3,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2334#discussion_r3516528925
llxprt-code,2337,29c2c93685c1247496e186ac5475cc8f6332b8cb,2026-07-03T00:50:47Z,2026-07-03T00:50:47Z,3,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2337#discussion_r3516820228
llxprt-code,2336,610cf36d5f19c953d79582eee6792930f76458f9,2026-07-03T03:33:14Z,2026-07-03T03:33:15Z,20,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2336#discussion_r3517317530
llxprt-code,2341,0ef9915c3c209fe7a47d0a14bac67bb5ce675c7b,2026-07-03T04:37:11Z,2026-07-03T04:37:11Z,2,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2341#discussion_r3517493383
llxprt-luther,106,fc8e9dd20609c8792223ce50bd221beb4508fb7d,2026-07-03T06:49:53Z,2026-07-03T06:49:53Z,1,root_inline_group,https://github.com/vybestack/llxprt-luther/pull/106#discussion_r3518004980
llxprt-code,2354,,2026-07-03T08:37:29Z,2026-07-03T08:37:29Z,0,explicit_review_finished,https://github.com/vybestack/llxprt-code/pull/2354#issuecomment-4874371647
llxprt-code,2355,c452836902cfdc90780501342af8facc561759a0,2026-07-03T08:39:47Z,2026-07-03T08:39:48Z,2,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2355#discussion_r3518595537
llxprt-code,2353,59be287288786d1f1e38ad9702f2d758df25a9fb,2026-07-03T16:13:59Z,2026-07-03T16:13:59Z,1,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2353#discussion_r3520958758
llxprt-code,2354,bfbd612368719d58bafe60c0d2607c130f8ea23d,2026-07-03T16:15:07Z,2026-07-03T16:15:07Z,2,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2354#discussion_r3520962882
llxprt-code,2365,e216e13e6106183e0f29f6e0a05f4193b311d4d6,2026-07-03T23:09:52Z,2026-07-03T23:09:53Z,2,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2365#discussion_r3522139926
llxprt-code,2311,d9a546c0301d84d74be949609a866e8d4a5d5c7d,2026-07-04T18:23:47Z,2026-07-04T18:23:47Z,1,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2311#discussion_r3523661553
llxprt-code,2367,,2026-07-04T19:04:52Z,2026-07-04T19:04:52Z,0,explicit_review_finished,https://github.com/vybestack/llxprt-code/pull/2367#issuecomment-4883500323
llxprt-jefe,125,cf3f6c8dd820f967bdeeced0cf2e79667bbd2a18,2026-07-05T00:55:05Z,2026-07-05T00:55:05Z,1,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/125#discussion_r3524081786
llxprt-jefe,125,32dbdec985f9ae32ef27637e8c0ea388ac2ca09e,2026-07-05T01:09:09Z,2026-07-05T01:09:09Z,1,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/125#discussion_r3524098393
llxprt-code,2380,31223c3584fc77db03f1819949ee176462b5b914,2026-07-05T02:29:04Z,2026-07-05T02:29:04Z,1,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2380#discussion_r3524189133
llxprt-jefe,126,2a9e76e0051a09b443b5fc281f976c2dd453f429,2026-07-05T06:23:01Z,2026-07-05T06:23:01Z,1,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/126#discussion_r3524411717
llxprt-code,2381,625f9652c24cbb2c3198bc005c1db142c7c59f06,2026-07-05T06:39:14Z,2026-07-05T06:39:14Z,5,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2381#discussion_r3524428181
llxprt-jefe,126,e4d9035f61077eafe75e0e2101d6f87f576f321a,2026-07-05T07:22:47Z,2026-07-05T07:22:47Z,1,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/126#discussion_r3524473080
llxprt-code,2382,76770d77951e5dbd54aca06505d91e72c57d0e4e,2026-07-05T08:40:52Z,2026-07-05T08:40:52Z,2,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2382#discussion_r3524571341
llxprt-luther,110,af9922e648900e2b557c93fe80ae47fa59d9c98b,2026-07-05T16:36:12Z,2026-07-05T16:36:13Z,12,root_inline_group,https://github.com/vybestack/llxprt-luther/pull/110#discussion_r3525236614
llxprt-code,2383,a9ac9bbac428268b9683ac09aa0192c24b51a823,2026-07-05T19:59:37Z,2026-07-05T19:59:37Z,1,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2383#discussion_r3525542541
llxprt-jefe,127,a93ab05cb73fa0338150c069afb9c4207ac4514e,2026-07-05T21:11:44Z,2026-07-05T21:11:45Z,11,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/127#discussion_r3525639245
llxprt-code,2384,942ec589b0de176fbfe62e08e1cbd7d91c7ce80a,2026-07-05T22:06:58Z,2026-07-05T22:06:59Z,2,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2384#discussion_r3525707671
llxprt-code,2385,b8e483ad37c8f69e8b22c24272c4bbbb8ec55ed1,2026-07-05T22:11:43Z,2026-07-05T22:11:44Z,4,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2385#discussion_r3525713129
llxprt-luther,110,a870e7f5154caccdfb44e88ce30047251776f54f,2026-07-05T23:58:48Z,2026-07-05T23:58:48Z,7,root_inline_group,https://github.com/vybestack/llxprt-luther/pull/110#discussion_r3525868923
