repository,pr_number,reviewed_sha,first_finding_at,last_finding_at,root_findings,signal,example_url
llxprt-code,2388,359cb1c9250be95532612fb795a6fb3295023c4e,2026-07-06T02:21:50Z,2026-07-06T02:21:50Z,3,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2388#discussion_r3526127502
llxprt-luther,112,b0bb329486e02591dbf70c3ebb8d71bd1dbe688f,2026-07-06T03:39:06Z,2026-07-06T03:39:06Z,2,root_inline_group,https://github.com/vybestack/llxprt-luther/pull/112#discussion_r3526294698
llxprt-luther,112,a814de2bc66fc7228481d6cdd75bb3d95248a09c,2026-07-06T03:44:08Z,2026-07-06T03:44:08Z,2,root_inline_group,https://github.com/vybestack/llxprt-luther/pull/112#discussion_r3526304965
llxprt-code,2390,c801b0cd7bdfe20f4db4fdbadbcd2ba9a9204fd6,2026-07-06T05:06:13Z,2026-07-06T05:06:13Z,3,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2390#discussion_r3526530043
llxprt-code,2391,,2026-07-06T06:42:25Z,2026-07-06T06:42:25Z,0,explicit_review_finished,https://github.com/vybestack/llxprt-code/pull/2391#issuecomment-4889845053
llxprt-code,2391,7420aa6501c5b112a9adfc676bc08f39e42cef12,2026-07-06T07:07:19Z,2026-07-06T07:07:19Z,7,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2391#discussion_r3526980738
llxprt-luther,112,3e01012781d006936eefa874a217a2b90d4bcf38,2026-07-06T08:52:22Z,2026-07-06T08:52:22Z,1,root_inline_group,https://github.com/vybestack/llxprt-luther/pull/112#discussion_r3527547656
llxprt-jefe,130,443a6c798b06047a72728e7b7b8f8a259d0588eb,2026-07-06T14:51:28Z,2026-07-06T14:51:28Z,2,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/130#discussion_r3529812135
llxprt-jefe,130,,2026-07-06T18:06:43Z,2026-07-06T18:06:43Z,0,explicit_review_finished,https://github.com/vybestack/llxprt-jefe/pull/130#issuecomment-4896093829
llxprt-jefe,131,9047a3592d85a3badc30b87264b78dda1a5db074,2026-07-06T19:02:56Z,2026-07-06T19:02:56Z,2,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/131#discussion_r3531405748
llxprt-code,2390,ac839f09a9c87607e095de4840790eadecbdd364,2026-07-06T19:52:27Z,2026-07-06T19:52:27Z,3,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2390#discussion_r3531668832
llxprt-jefe,134,d353713480f4be0dd9a23f9cd39d3f8340d85245,2026-07-06T21:21:52Z,2026-07-06T21:21:52Z,1,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/134#discussion_r3532117860
llxprt-luther,112,b2d643b222690c4ae36961f08d28d0af65505e45,2026-07-06T21:53:37Z,2026-07-06T21:53:37Z,1,root_inline_group,https://github.com/vybestack/llxprt-luther/pull/112#discussion_r3532262056
llxprt-code,2404,,2026-07-06T23:37:32Z,2026-07-06T23:37:32Z,0,explicit_review_finished,https://github.com/vybestack/llxprt-code/pull/2404#issuecomment-4898594407
llxprt-jefe,132,57d1cc6eb63fdc1de2b32e5957e049bcb4cb28cb,2026-07-06T23:55:03Z,2026-07-06T23:55:03Z,10,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/132#discussion_r3532723730
llxprt-code,2405,,2026-07-07T00:03:55Z,2026-07-07T00:03:55Z,0,explicit_review_finished,https://github.com/vybestack/llxprt-code/pull/2405#issuecomment-4898736385
llxprt-code,2407,,2026-07-07T00:23:26Z,2026-07-07T00:23:26Z,0,explicit_review_finished,https://github.com/vybestack/llxprt-code/pull/2407#issuecomment-4898848145
llxprt-jefe,138,42364847b916412d8905abe9db3bb365319a8adb,2026-07-07T00:30:11Z,2026-07-07T00:30:11Z,6,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/138#discussion_r3532823110
llxprt-code,2409,1ae5f99a7500409b19fe19f5c2968e74361e4260,2026-07-07T01:44:12Z,2026-07-07T01:44:12Z,1,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2409#discussion_r3533049123
llxprt-luther,114,42e76cc62456621b2b072c8c4eaf177c7a1f4100,2026-07-07T03:47:50Z,2026-07-07T03:47:50Z,2,root_inline_group,https://github.com/vybestack/llxprt-luther/pull/114#discussion_r3533454425
llxprt-code,2420,bb089e8f82c11e4d403a4772283f34b912bc95e4,2026-07-07T05:19:58Z,2026-07-07T05:19:58Z,2,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2420#discussion_r3533808034
llxprt-code,2424,cda78886c56692ab021b480804c45a5662e09589,2026-07-07T07:04:54Z,2026-07-07T07:04:54Z,1,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2424#discussion_r3534320152
llxprt-jefe,132,04aa7cb5bcc9085b31e3d0ae4d83634d47b0f1a2,2026-07-07T09:48:27Z,2026-07-07T09:48:27Z,5,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/132#discussion_r3535323229
llxprt-code,2430,,2026-07-07T14:17:34Z,2026-07-07T14:17:34Z,0,explicit_review_finished,https://github.com/vybestack/llxprt-code/pull/2430#issuecomment-4904801127
llxprt-code,2437,ab402052dff4c4fb488d4b70b823d303b4337627,2026-07-07T17:44:38Z,2026-07-07T17:44:38Z,1,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2437#discussion_r3538535607
llxprt-code,2437,b28f40040da86a7cbec83a20847d9f5e09cd6035,2026-07-07T20:02:11Z,2026-07-07T20:02:11Z,1,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2437#discussion_r3539308258
llxprt-jefe,147,e7e9ad857c55ac9cb03acef6c305ea126092317d,2026-07-08T00:42:46Z,2026-07-08T00:42:47Z,14,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/147#discussion_r3540513578
llxprt-jefe,147,,2026-07-08T01:04:52Z,2026-07-08T01:04:52Z,0,explicit_review_finished,https://github.com/vybestack/llxprt-jefe/pull/147#issuecomment-4910445845
llxprt-luther,116,09f9697429df7861b46d15cfff7324af499dbeca,2026-07-08T01:59:06Z,2026-07-08T01:59:06Z,1,root_inline_group,https://github.com/vybestack/llxprt-luther/pull/116#discussion_r3540743932
llxprt-jefe,147,119109a88fded261fb202b1c874a7a9df2c57003,2026-07-08T03:24:28Z,2026-07-08T03:24:28Z,3,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/147#discussion_r3541013548
llxprt-jefe,147,,2026-07-08T03:51:07Z,2026-07-08T03:51:07Z,0,explicit_review_finished,https://github.com/vybestack/llxprt-jefe/pull/147#issuecomment-4911207204
llxprt-code,2439,bb424c78ff4c4ec97fdf533e502ad574027d538a,2026-07-08T05:15:08Z,2026-07-08T05:15:08Z,1,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2439#discussion_r3541377284
llxprt-jefe,149,1abbf2083eaac2dfc9ca9b7bef3f8e5ed250504a,2026-07-08T06:33:42Z,2026-07-08T06:33:42Z,1,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/149#discussion_r3541718706
llxprt-code,2440,331ec7a89c86045601cb93fb2a2e0501ad4c1f61,2026-07-08T07:58:54Z,2026-07-08T07:58:54Z,3,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2440#discussion_r3542221678
llxprt-code,2441,,2026-07-08T09:21:53Z,2026-07-08T09:21:53Z,0,explicit_review_finished,https://github.com/vybestack/llxprt-code/pull/2441#issuecomment-4913313511
llxprt-jefe,154,,2026-07-08T16:33:12Z,2026-07-08T16:33:12Z,0,explicit_review_finished,https://github.com/vybestack/llxprt-jefe/pull/154#issuecomment-4917006601
llxprt-luther,120,0c9fc9d36f8e6f84a3ec0cfa2c8d71a2d14dd5cd,2026-07-08T16:58:51Z,2026-07-08T16:58:52Z,6,root_inline_group,https://github.com/vybestack/llxprt-luther/pull/120#discussion_r3545839923
llxprt-code,2446,,2026-07-08T19:01:07Z,2026-07-08T19:01:07Z,0,explicit_review_finished,https://github.com/vybestack/llxprt-code/pull/2446#issuecomment-4918270943
llxprt-jefe,157,,2026-07-08T19:45:59Z,2026-07-08T19:45:59Z,0,explicit_review_finished,https://github.com/vybestack/llxprt-jefe/pull/157#issuecomment-4918611826
llxprt-luther,120,852ac18800f447eaef9114677c417a7f0b799d1c,2026-07-08T22:16:24Z,2026-07-08T22:16:24Z,2,root_inline_group,https://github.com/vybestack/llxprt-luther/pull/120#discussion_r3547589372
llxprt-code,2440,ef23891780acb451f362dcbbf178306d3365cdde,2026-07-08T23:57:26Z,2026-07-08T23:57:27Z,11,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2440#discussion_r3547957532
llxprt-code,2451,9e352b9121d2861541eb5f68179c8494bba5c266,2026-07-09T00:44:07Z,2026-07-09T00:44:07Z,1,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2451#discussion_r3548106154
llxprt-code,2453,278b2869a32132d1aca9c47577679b3c5c6c1c4d,2026-07-09T01:51:56Z,2026-07-09T01:51:56Z,1,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2453#discussion_r3548334357
llxprt-code,2457,83fb7a247acca3d5f68f484463609bc5a969381b,2026-07-09T02:57:14Z,2026-07-09T02:57:15Z,2,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2457#discussion_r3548610139
llxprt-code,2458,,2026-07-09T03:52:08Z,2026-07-09T03:52:08Z,0,explicit_review_finished,https://github.com/vybestack/llxprt-code/pull/2458#issuecomment-4921404750
llxprt-code,2453,,2026-07-09T04:23:19Z,2026-07-09T04:23:19Z,0,explicit_review_finished,https://github.com/vybestack/llxprt-code/pull/2453#issuecomment-4921549026
llxprt-code,2458,,2026-07-09T05:00:04Z,2026-07-09T05:00:04Z,0,explicit_review_finished,https://github.com/vybestack/llxprt-code/pull/2458#issuecomment-4921715815
llxprt-code,2467,06e3b75eacfa5cd410039984f6b86f1cf0e3ed75,2026-07-09T13:51:42Z,2026-07-09T13:51:42Z,2,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2467#discussion_r3552116308
llxprt-code,2462,66b27be6d45d96fdc18e972cbbba64748c90e22a,2026-07-09T14:50:38Z,2026-07-09T14:50:38Z,1,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2462#discussion_r3552555636
llxprt-jefe,172,cdd7fdf986d7a4b052314d79d2a2e5bdc265f14e,2026-07-09T16:48:09Z,2026-07-09T16:48:09Z,1,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/172#discussion_r3553333344
llxprt-code,2470,2aeae3ac5160b352b02b45635b67d85af4723285,2026-07-09T19:22:29Z,2026-07-09T19:22:29Z,2,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2470#discussion_r3554239816
llxprt-code,2480,a5827f74811b3148d91e23a7823d3babf5255b25,2026-07-10T03:48:39Z,2026-07-10T03:48:39Z,3,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2480#discussion_r3556247969
llxprt-code,2484,705773c7d836545789283ec8d96225c67197034e,2026-07-10T14:32:07Z,2026-07-10T14:32:07Z,1,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2484#discussion_r3559688891
llxprt-luther,126,5eb227c40b71891769f07f675c81babe174b627b,2026-07-10T17:12:06Z,2026-07-10T17:12:07Z,12,root_inline_group,https://github.com/vybestack/llxprt-luther/pull/126#discussion_r3560697258
llxprt-code,2484,573402ce80ac3160618a71f3f29a9eac7ee08a90,2026-07-10T18:04:19Z,2026-07-10T18:04:19Z,5,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2484#discussion_r3561028283
llxprt-code,2489,,2026-07-10T18:21:59Z,2026-07-10T18:21:59Z,0,explicit_review_finished,https://github.com/vybestack/llxprt-code/pull/2489#issuecomment-4938299178
llxprt-jefe,132,2d4af07e6ca7e7807c052c40bfd85ac16e81a00f,2026-07-10T18:50:00Z,2026-07-10T18:50:00Z,3,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/132#discussion_r3561275053
llxprt-code,2489,,2026-07-10T19:05:13Z,2026-07-10T19:05:13Z,0,explicit_review_finished,https://github.com/vybestack/llxprt-code/pull/2489#issuecomment-4938634658
llxprt-jefe,132,39de275c1745ba9e7e3be2050aeca8d15c46a491,2026-07-10T19:58:12Z,2026-07-10T19:58:12Z,7,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/132#discussion_r3561634364
llxprt-jefe,181,f2409b7fca9dd4e52f85473e6d162b1e17763b20,2026-07-10T20:02:40Z,2026-07-10T20:02:41Z,8,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/181#discussion_r3561658054
llxprt-code,2491,,2026-07-10T20:12:37Z,2026-07-10T20:12:37Z,0,explicit_review_finished,https://github.com/vybestack/llxprt-code/pull/2491#issuecomment-4939173644
llxprt-code,2493,a67739b58e21fc6d3678bc6100d178e0d314ded0,2026-07-10T21:00:15Z,2026-07-10T21:00:15Z,1,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2493#discussion_r3561969376
llxprt-jefe,132,d085292ea604d5d090bf1d7b58ee45549359e6cb,2026-07-10T21:12:44Z,2026-07-10T21:12:44Z,3,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/132#discussion_r3562025206
llxprt-code,2495,378f18b2bbbc8f26377ab637bc25034b757b0a1c,2026-07-10T23:36:46Z,2026-07-10T23:36:46Z,1,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2495#discussion_r3562537900
llxprt-jefe,192,bda3cd670925b70c5200b5c53260e30cdbc736ac,2026-07-11T00:44:42Z,2026-07-11T00:44:42Z,2,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/192#discussion_r3562711210
llxprt-jefe,132,0ed826207024bfa729f1c9467201e226900515dc,2026-07-11T00:50:15Z,2026-07-11T00:50:15Z,7,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/132#discussion_r3562722656
llxprt-code,2484,036a5e4ef8da8cdea4ccc39fff10e6a2da1b3d4a,2026-07-11T01:49:21Z,2026-07-11T01:49:21Z,2,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2484#discussion_r3562861134
llxprt-jefe,193,fb07e95191502aa78b658c609f8f6cb0210ea16a,2026-07-11T03:46:23Z,2026-07-11T03:46:24Z,7,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/193#discussion_r3563074788
llxprt-jefe,180,2e1b19689a1414f1367d349e2a761681c084bc55,2026-07-11T16:39:20Z,2026-07-11T16:39:20Z,4,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/180#discussion_r3564612397
llxprt-jefe,199,da2de14e041d38aaad3bc7fa13179cd57b808cb7,2026-07-11T17:58:04Z,2026-07-11T17:58:04Z,1,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/199#discussion_r3564746706
llxprt-jefe,209,993dd8d9023cac6bf58fca5304217dd4f9d157ec,2026-07-11T18:44:03Z,2026-07-11T18:44:04Z,2,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/209#discussion_r3564814750
llxprt-jefe,218,874c6b470cc862c6884a163c5a2ac96f10cf0698,2026-07-11T19:47:08Z,2026-07-11T19:47:09Z,17,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/218#discussion_r3564913752
llxprt-code,2446,,2026-07-11T20:07:20Z,2026-07-11T20:07:20Z,0,explicit_review_finished,https://github.com/vybestack/llxprt-code/pull/2446#issuecomment-4948587425
llxprt-jefe,180,266bc9dc486f489437400759a4aaec2e09f62ed5,2026-07-11T20:59:24Z,2026-07-11T20:59:24Z,4,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/180#discussion_r3565024944
llxprt-jefe,219,e6bc54867ea7879cc23fd5338b33213106999fa8,2026-07-11T22:21:59Z,2026-07-11T22:21:59Z,3,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/219#discussion_r3565141563
llxprt-jefe,220,,2026-07-11T23:07:13Z,2026-07-11T23:07:13Z,0,explicit_review_finished,https://github.com/vybestack/llxprt-jefe/pull/220#issuecomment-4949090089
llxprt-jefe,221,08d10e712baaa9f1cfcb65b340656a883807d454,2026-07-11T23:21:49Z,2026-07-11T23:21:49Z,1,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/221#discussion_r3565218461
llxprt-code,2510,9b05eea7ca941262b9971984245d60947c4175ac,2026-07-12T00:23:31Z,2026-07-12T00:23:31Z,4,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2510#discussion_r3565315978
llxprt-jefe,226,a02db13d7585e41137385833c9e5a8bdf8404a3b,2026-07-12T01:31:06Z,2026-07-12T01:31:06Z,5,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/226#discussion_r3565401341
llxprt-jefe,220,b45cbd133723a0b659ff49544eb6302b8f6c65c8,2026-07-12T04:08:08Z,2026-07-12T04:08:08Z,5,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/220#discussion_r3565636412
llxprt-jefe,220,b90f33bf8a3c33600bfd892b3f99b248732f945b,2026-07-12T05:18:03Z,2026-07-12T05:18:03Z,6,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/220#discussion_r3565719063
llxprt-jefe,180,985049e2cf290fda1ee210cf9f8916cb037caafb,2026-07-12T06:25:22Z,2026-07-12T06:25:22Z,1,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/180#discussion_r3565796634
llxprt-jefe,237,,2026-07-12T06:45:46Z,2026-07-12T06:45:46Z,0,explicit_review_finished,https://github.com/vybestack/llxprt-jefe/pull/237#issuecomment-4950271241
llxprt-luther,133,2b7d7576c057f955d92aa21cd02c2a34e8c04db0,2026-07-12T07:30:50Z,2026-07-12T07:30:50Z,3,root_inline_group,https://github.com/vybestack/llxprt-luther/pull/133#discussion_r3565876539
llxprt-code,2520,7c4602563360b8bfee42ccc63e6dfac7e9e2fcaf,2026-07-12T09:48:40Z,2026-07-12T09:48:40Z,4,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2520#discussion_r3566065019
llxprt-jefe,237,,2026-07-12T13:52:10Z,2026-07-12T13:52:10Z,0,explicit_review_finished,https://github.com/vybestack/llxprt-jefe/pull/237#issuecomment-4951422547
llxprt-code,2521,,2026-07-12T15:04:50Z,2026-07-12T15:04:50Z,0,explicit_review_finished,https://github.com/vybestack/llxprt-code/pull/2521#issuecomment-4951648953
llxprt-jefe,220,dd94891306e3e0fce0d901809702651dc5f4976e,2026-07-12T15:21:29Z,2026-07-12T15:21:29Z,4,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/220#discussion_r3566570091
llxprt-luther,133,5eff9ac1f382fd370a4f6a5f2040f7a37fb45a08,2026-07-12T16:16:57Z,2026-07-12T16:16:58Z,7,root_inline_group,https://github.com/vybestack/llxprt-luther/pull/133#discussion_r3566658130
llxprt-jefe,243,f2ac1ae732d90f4b00046f0eb7264fbc268dbded,2026-07-12T17:31:18Z,2026-07-12T17:31:19Z,4,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/243#discussion_r3566774770
llxprt-code,2484,,2026-07-12T18:32:06Z,2026-07-12T18:32:06Z,0,explicit_review_finished,https://github.com/vybestack/llxprt-code/pull/2484#issuecomment-4952293245
llxprt-jefe,236,e00ee2b3bceb6a765be245e589258161db6eb0a4,2026-07-12T19:43:24Z,2026-07-12T19:43:24Z,1,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/236#discussion_r3566989096
llxprt-jefe,248,,2026-07-12T20:24:40Z,2026-07-12T20:24:40Z,0,explicit_review_finished,https://github.com/vybestack/llxprt-jefe/pull/248#issuecomment-4952643850
llxprt-code,2529,,2026-07-12T20:55:52Z,2026-07-12T20:55:52Z,0,explicit_review_finished,https://github.com/vybestack/llxprt-code/pull/2529#issuecomment-4952740758
llxprt-luther,134,4bfafc610e5df6fb3b580bb3de41be4330c1beab,2026-07-12T23:54:49Z,2026-07-12T23:54:50Z,2,root_inline_group,https://github.com/vybestack/llxprt-luther/pull/134#discussion_r3567394266
llxprt-code,2545,9594021c9332e0f75ebfc7b8df370294a542f820,2026-07-13T00:58:36Z,2026-07-13T00:58:37Z,12,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2545#discussion_r3567509905
llxprt-luther,130,d83891a5afaae7cc41142087a4bdbce8d0048b21,2026-07-13T02:03:55Z,2026-07-13T02:03:55Z,5,root_inline_group,https://github.com/vybestack/llxprt-luther/pull/130#discussion_r3567652290
llxprt-code,2550,6501da5335c532e1a6970e38fd0ce55e525fdeb6,2026-07-13T04:59:16Z,2026-07-13T04:59:16Z,3,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2550#discussion_r3568140477
llxprt-code,2547,4a50e2b7a25746c93a349fcc65b61cde633f09d1,2026-07-13T07:36:52Z,2026-07-13T07:36:52Z,1,root_inline_group,https://github.com/vybestack/llxprt-code/pull/2547#discussion_r3568818388
llxprt-jefe,268,3e76fc673971a1b1725adc58854e533545cda4c5,2026-07-13T13:26:32Z,2026-07-13T13:26:32Z,3,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/268#discussion_r3570996290
llxprt-jefe,272,17a07a9fa124a3ee58ffcd9df6913a30bf0a01b8,2026-07-13T15:43:11Z,2026-07-13T15:43:12Z,3,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/272#discussion_r3572022372
llxprt-jefe,274,83199a4ead232edcc4069f699671dfe34fbda26d,2026-07-13T16:44:09Z,2026-07-13T16:44:09Z,1,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/274#discussion_r3572466174
llxprt-jefe,276,d20bbd9e898ebb61acee00ab4c4a77c5c0b1fde8,2026-07-13T18:00:00Z,2026-07-13T18:00:00Z,14,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/276#discussion_r3572980033
llxprt-code,2558,,2026-07-13T18:07:51Z,2026-07-13T18:07:51Z,0,explicit_review_finished,https://github.com/vybestack/llxprt-code/pull/2558#issuecomment-4961095772
llxprt-code,2558,,2026-07-13T19:24:18Z,2026-07-13T19:24:18Z,0,explicit_review_finished,https://github.com/vybestack/llxprt-code/pull/2558#issuecomment-4961748694
llxprt-jefe,278,190723a038d70e5a6798461ce613259adcb046e5,2026-07-13T20:18:39Z,2026-07-13T20:18:39Z,4,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/278#discussion_r3573857835
llxprt-jefe,282,0ad46697df33220a8a7f83b2daa8b134545b2996,2026-07-13T21:20:12Z,2026-07-13T21:20:12Z,3,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/282#discussion_r3574221178
llxprt-jefe,284,39aeb5297c3acd0b8e8167ec3f0f85c60c704b50,2026-07-13T22:22:33Z,2026-07-13T22:22:33Z,3,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/284#discussion_r3574588599
llxprt-jefe,289,,2026-07-14T01:10:18Z,2026-07-14T01:10:18Z,0,explicit_review_finished,https://github.com/vybestack/llxprt-jefe/pull/289#issuecomment-4964425303
llxprt-jefe,288,4e4a43c08bef2d9f55e50b48d18145cf001b75d9,2026-07-14T01:32:14Z,2026-07-14T01:32:14Z,7,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/288#discussion_r3575442393
llxprt-jefe,288,932e0010f1c96c0b5a7290a472c36679f7a0e0a2,2026-07-14T02:27:47Z,2026-07-14T02:27:47Z,1,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/288#discussion_r3575626441
llxprt-jefe,291,8520408384b4e3cb1692969371a3249129b7fa2e,2026-07-14T04:05:28Z,2026-07-14T04:05:28Z,6,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/291#discussion_r3575943930
llxprt-jefe,293,5cb876eaf9b9f2e4808d6ef72b883255504ad1b8,2026-07-14T05:17:26Z,2026-07-14T05:17:26Z,1,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/293#discussion_r3576208141
llxprt-jefe,294,,2026-07-14T05:49:05Z,2026-07-14T05:49:05Z,0,explicit_review_finished,https://github.com/vybestack/llxprt-jefe/pull/294#issuecomment-4965807872
llxprt-jefe,299,01f4f28048046cc74c16dc393136f1a0e553037b,2026-07-14T11:17:04Z,2026-07-14T11:17:04Z,4,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/299#discussion_r3578470872
llxprt-jefe,294,fa52b3b8c74b7c299e201e05da29ce8b465a0b45,2026-07-14T15:33:08Z,2026-07-14T15:33:09Z,21,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/294#discussion_r3580393489
llxprt-jefe,300,fc7d6f622e1140774020015958f7f421089ea6d3,2026-07-14T16:27:28Z,2026-07-14T16:27:28Z,2,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/300#discussion_r3580821178
llxprt-code,2526,,2026-07-14T16:49:48Z,2026-07-14T16:49:48Z,0,explicit_review_finished,https://github.com/vybestack/llxprt-code/pull/2526#issuecomment-4971742918
llxprt-jefe,303,c3411c89d23afaaca88ea81b76aea17d1df5f596,2026-07-14T17:48:21Z,2026-07-14T17:48:21Z,3,root_inline_group,https://github.com/vybestack/llxprt-jefe/pull/303#discussion_r3581367738
